Question,Answer,Difficulty,Type,Verb,Tense,Person,Has_Audio,Has_Image,Anki_Tags
"↫ Fue sorprendente que ↫nosotros _____ (las victorias del equipo)","predijéramos | predijésemos","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb nosotros predecir subjuntivo_pasado "
"↫ Fue sorprendente que ↫vosotros _____ (las victorias del equipo)","predijerais | predijeseis","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb predecir subjuntivo_pasado vosotros "
"↫ Fue sorprendente que ↫ellos/ellas/ustedes _____ (las victorias del equipo)","predijeran | predijesen","Advanced","fill_in_blank","predecir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity irregular_form irregular_verb predecir subjuntivo_pasado "
"Hombre, por favor,¡ _____ (el resultado), ya !(tú)","predice","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_form irregular_verb predecir tú tú_vos "
"Hombre, por favor,¡ _____ (el resultado), ya !(vos)","predecí","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_verb predecir regular_form tú_vos vos "
"Mujer, por favor,¡ no _____ (su derrota) !(tú/vos)","predigas","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_form irregular_verb negative_imperativo predecir tú_vos "
"Señora, por favor,¡ (que) _____ (el resultado), ya !(él/ella/usted)","prediga","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_form irregular_verb predecir él_ella_usted "
"Vámonos equipo, por favor,¡ (que) _____ (el resultado), ya !(nosotros)","predigamos","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_form irregular_verb nosotros predecir "
"Tú y tú, por favor,¡ _____ (el resultado), ya !(vosotros)","predecid","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_verb predecir regular_form vosotros "
"Señores, por favor,¡ (que) _____ (el resultado), ya ! (ellos/ellas/ustedes)","predigan","Advanced","fill_in_blank","predecir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity imperativo irregular_form irregular_verb predecir "
"↬ Si en un dudoso futuro ↬yo lo _____, ¡suerte!","predijere","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb predecir subjuntivo_futuro yo "
"↬ Si en un dudoso futuro ↬tú/vos lo _____, ¡suerte!","predijeres","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb predecir subjuntivo_futuro tú_vos "
"↬ Si en un dudoso futuro ↬él/ella/usted lo _____, ¡suerte!","predijere","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb predecir subjuntivo_futuro él_ella_usted "
"↬ Si en un dudoso futuro ↬nosotros lo _____, ¡suerte!","predijéremos","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb nosotros predecir subjuntivo_futuro "
"↬ Si en un dudoso futuro ↬vosotros lo _____, ¡suerte!","predijereis","Advanced","fill_in_blank","predecir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb predecir subjuntivo_futuro vosotros "
"↬ Si en un dudoso futuro ↬ellos/ellas/ustedes lo _____, ¡suerte!","predijeren","Advanced","fill_in_blank","predecir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity irregular_form irregular_verb predecir subjuntivo_futuro "
"El verbo enél yacees _____","yacer","Intermediate","fill_in_blank","None","None","None","No","No"," ends_in_er infinitivo irregular_verb low_irregularity regular_form yacer "
"Mientras estoy estudiando…ella está _____ (en el sofá)","yaciendo","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er gerundio irregular_verb low_irregularity regular_form yacer "
"Hugo ha _____ (en el sofá)","yacido","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity participio regular_form yacer "
"⊙ Ahora mismo, ⊙yo _____ (en el sofá)","yazco | yazgo | yago","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_form irregular_verb low_irregularity presente yacer yo "
"⊙ Ahora mismo, ⊙tú _____ (en el sofá)","yaces","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity presente regular_form tú tú_vos yacer "
"⊙ Ahora mismo, ⊙vos _____ (en el sofá)","yacés","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity presente regular_form tú_vos vos yacer "
"⊙ Ahora mismo, ⊙él/ella/usted _____ (en el sofá)","yace","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity presente regular_form yacer él_ella_usted "
"⊙ Ahora mismo, ⊙nosotros _____ (en el sofá)","yacemos","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity nosotros presente regular_form yacer "
"⊙ Ahora mismo, ⊙vosotros _____ (en el sofá)","yacéis","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity presente regular_form vosotros yacer "
"⊙ Ahora mismo, ⊙ellos/ellas/ustedes _____ (en el sofá)","yacen","Elementary","fill_in_blank","yacer","None","None","No","No"," ellos_ellas_ustedes ends_in_er irregular_verb low_irregularity presente regular_form yacer "
"⇠ En esa época, a menudo, ⇠yo _____ (en el sofá)","yacía","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperfecto irregular_verb low_irregularity regular_form yacer yo "
"⇠ En esa época, a menudo, ⇠tú/vos _____ (en el sofá)","yacías","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperfecto irregular_verb low_irregularity regular_form tú_vos yacer "
"⇠ En esa época, a menudo, ⇠él/ella/usted _____ (en el sofá)","yacía","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperfecto irregular_verb low_irregularity regular_form yacer él_ella_usted "
"⇠ En esa época, a menudo, ⇠nosotros _____ (en el sofá)","yacíamos","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperfecto irregular_verb low_irregularity nosotros regular_form yacer "
"⇠ En esa época, a menudo, ⇠vosotros _____ (en el sofá)","yacíais","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperfecto irregular_verb low_irregularity regular_form vosotros yacer "
"⇠ En esa época, a menudo, ⇠ellos/ellas/ustedes _____ (en el sofá)","yacían","Intermediate","fill_in_blank","yacer","None","None","No","No"," ellos_ellas_ustedes ends_in_er imperfecto irregular_verb low_irregularity regular_form yacer "
"↧ En aquel momento ↧yo _____ (en el sofá)","yací","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er indefinido irregular_verb low_irregularity regular_form yacer yo "
"↧ En aquel momento ↧tú/vos _____ (en el sofá)","yaciste","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er indefinido irregular_verb low_irregularity regular_form tú_vos yacer "
"↧ En aquel momento ↧él/ella/usted _____ (en el sofá)","yació","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er indefinido irregular_verb low_irregularity regular_form yacer él_ella_usted "
"↧ En aquel momento ↧nosotros _____ (en el sofá)","yacimos","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er indefinido irregular_verb low_irregularity nosotros regular_form yacer "
"↧ En aquel momento ↧vosotros _____ (en el sofá)","yacisteis","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er indefinido irregular_verb low_irregularity regular_form vosotros yacer "
"↧ En aquel momento ↧ellos/ellas/ustedes _____ (en el sofá)","yacieron","Intermediate","fill_in_blank","yacer","None","None","No","No"," ellos_ellas_ustedes ends_in_er indefinido irregular_verb low_irregularity regular_form yacer "
"→ En el futuro, →yo _____ (en el sofá)","yaceré","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er futuro irregular_verb low_irregularity regular_form yacer yo "
"→ En el futuro, →tú/vos _____ (en el sofá)","yacerás","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er futuro irregular_verb low_irregularity regular_form tú_vos yacer "
"→ En el futuro, →él/ella/usted _____ (en el sofá)","yacerá","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er futuro irregular_verb low_irregularity regular_form yacer él_ella_usted "
"→ En el futuro, →nosotros _____ (en el sofá)","yaceremos","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er futuro irregular_verb low_irregularity nosotros regular_form yacer "
"→ En el futuro, →vosotros _____ (en el sofá)","yaceréis","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er futuro irregular_verb low_irregularity regular_form vosotros yacer "
"→ En el futuro, →ellos/ellas/ustedes _____ (en el sofá)","yacerán","Intermediate","fill_in_blank","yacer","None","None","No","No"," ellos_ellas_ustedes ends_in_er futuro irregular_verb low_irregularity regular_form yacer "
"… Si ocurriese esto, …yo _____ (en el sofá)","yacería","Intermediate","fill_in_blank","yacer","None","None","No","No"," condicional ends_in_er irregular_verb low_irregularity regular_form yacer yo "
"… Si sucediera esto, …tú/vos _____ (en el sofá)","yacerías","Intermediate","fill_in_blank","yacer","None","None","No","No"," condicional ends_in_er irregular_verb low_irregularity regular_form tú_vos yacer "
"… Si acaeciera algo, …él/ella/usted _____ (en el sofá)","yacería","Intermediate","fill_in_blank","yacer","None","None","No","No"," condicional ends_in_er irregular_verb low_irregularity regular_form yacer él_ella_usted "
"… Si pasara algo, …nosotros _____ (en el sofá)","yaceríamos","Intermediate","fill_in_blank","yacer","None","None","No","No"," condicional ends_in_er irregular_verb low_irregularity nosotros regular_form yacer "
"… Si aconteciese esto, …vosotros _____ (en el sofá)","yaceríais","Intermediate","fill_in_blank","yacer","None","None","No","No"," condicional ends_in_er irregular_verb low_irregularity regular_form vosotros yacer "
"… Si se produjera esto, …ellos/ellas/ustedes _____ (en el sofá)","yacerían","Intermediate","fill_in_blank","yacer","None","None","No","No"," condicional ellos_ellas_ustedes ends_in_er irregular_verb low_irregularity regular_form yacer "
"〰 Resulta divertido que 〰yo _____ (en el sofá)","yazca | yazga | yaga","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_form irregular_verb low_irregularity subjuntivo_presente yacer yo "
"〰 Resulta divertido que 〰tú/vos _____ (en el sofá)","yazcas | yazgas | yagas","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_form irregular_verb low_irregularity subjuntivo_presente tú_vos yacer "
"〰 Resulta divertido que 〰él/ella/usted _____ (en el sofá)","yazca | yazga | yaga","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_form irregular_verb low_irregularity subjuntivo_presente yacer él_ella_usted "
"〰 Resulta divertido que 〰nosotros _____ (en el sofá)","yazcamos | yazgamos | yagamos","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_form irregular_verb low_irregularity nosotros subjuntivo_presente yacer "
"〰 Resulta divertido que 〰vosotros _____ (en el sofá)","yazcáis | yazgáis | yagáis","Elementary","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_form irregular_verb low_irregularity subjuntivo_presente vosotros yacer "
"〰 Resulta divertido que 〰ellos/ellas/ustedes _____ (en el sofá)","yazcan | yazgan | yagan","Elementary","fill_in_blank","yacer","None","None","No","No"," ellos_ellas_ustedes ends_in_er irregular_form irregular_verb low_irregularity subjuntivo_presente yacer "
"↫ Fue sorprendente que ↫yo _____ (en el sofá)","yaciera | yaciese","Advanced","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity regular_form subjuntivo_pasado yacer yo "
"↫ Fue sorprendente que ↫tú/vos _____ (en el sofá)","yacieras | yacieses","Advanced","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity regular_form subjuntivo_pasado tú_vos yacer "
"↫ Fue sorprendente que ↫él/ella/usted _____ (en el sofá)","yaciera | yaciese","Advanced","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity regular_form subjuntivo_pasado yacer él_ella_usted "
"↫ Fue sorprendente que ↫nosotros _____ (en el sofá)","yaciéramos | yaciésemos","Advanced","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity nosotros regular_form subjuntivo_pasado yacer "
"↫ Fue sorprendente que ↫vosotros _____ (en el sofá)","yacierais | yacieseis","Advanced","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity regular_form subjuntivo_pasado vosotros yacer "
"↫ Fue sorprendente que ↫ellos/ellas/ustedes _____ (en el sofá)","yacieran | yaciesen","Advanced","fill_in_blank","yacer","None","None","No","No"," ellos_ellas_ustedes ends_in_er irregular_verb low_irregularity regular_form subjuntivo_pasado yacer "
"Hombre, por favor,¡ _____ (en el sofá), ya !(tú)","yace | yaz","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperativo irregular_form irregular_verb low_irregularity tú tú_vos yacer "
"Hombre, por favor,¡ _____ (en el sofá), ya !(vos)","yacé","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperativo irregular_verb low_irregularity regular_form tú_vos vos yacer "
"Mujer, por favor,¡ no _____ (en el sofá) !(tú/vos)","yazcas | yazgas | yagas","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperativo irregular_form irregular_verb low_irregularity negative_imperativo tú_vos yacer "
"Señora, por favor,¡ (que) _____ (en el sofá), ya !(él/ella/usted)","yazca | yazga | yaga","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperativo irregular_form irregular_verb low_irregularity yacer él_ella_usted "
"Vámonos equipo, por favor,¡ (que) _____ (en el sofá), ya !(nosotros)","yazcamos | yazgamos | yagamos","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperativo irregular_form irregular_verb low_irregularity nosotros yacer "
"Tú y tú, por favor,¡ _____ (en el sofá), ya !(vosotros)","yaced","Intermediate","fill_in_blank","yacer","None","None","No","No"," ends_in_er imperativo irregular_verb low_irregularity regular_form vosotros yacer "
"Señores, por favor,¡ (que) _____ (en el sofá), ya ! (ellos/ellas/ustedes)","yazcan | yazgan | yagan","Intermediate","fill_in_blank","yacer","None","None","No","No"," ellos_ellas_ustedes ends_in_er imperativo irregular_form irregular_verb low_irregularity yacer "
"↬ Si en un dudoso futuro ↬yo _____ allí, ¡suerte!","yaciere","Advanced","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity regular_form subjuntivo_futuro yacer yo "
"↬ Si en un dudoso futuro ↬tú/vos _____ allí, ¡suerte!","yacieres","Advanced","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity regular_form subjuntivo_futuro tú_vos yacer "
"↬ Si en un dudoso futuro ↬él/ella/usted _____ allí, ¡suerte!","yaciere","Advanced","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity regular_form subjuntivo_futuro yacer él_ella_usted "
"↬ Si en un dudoso futuro ↬nosotros _____ allí, ¡suerte!","yaciéremos","Advanced","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity nosotros regular_form subjuntivo_futuro yacer "
"↬ Si en un dudoso futuro ↬vosotros _____ allí, ¡suerte!","yaciereis","Advanced","fill_in_blank","yacer","None","None","No","No"," ends_in_er irregular_verb low_irregularity regular_form subjuntivo_futuro vosotros yacer "
"↬ Si en un dudoso futuro ↬ellos/ellas/ustedes _____ allí, ¡suerte!","yacieren","Advanced","fill_in_blank","yacer","None","None","No","No"," ellos_ellas_ustedes ends_in_er irregular_verb low_irregularity regular_form subjuntivo_futuro yacer "
"El verbo enél yergue | irguees _____","erguir","Intermediate","fill_in_blank","None","None","None","No","No"," ends_in_ir erguir high_irregularity infinitivo irregular_verb regular_form "
"Mientras estoy estudiando…ella está _____ (un edificio)","irguiendo","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir gerundio high_irregularity irregular_form irregular_verb "
"Hugo ha _____ (un edificio)","erguido","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_verb participio regular_form "
"⊙ Ahora mismo, ⊙yo _____ (la cabeza)","yergo | irgo","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb presente yo "
"⊙ Ahora mismo, ⊙tú _____ (la cabeza)","yergues | irgues","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb presente tú tú_vos "
"⊙ Ahora mismo, ⊙vos _____ (la cabeza)","erguís","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_verb presente regular_form tú_vos vos "
"⊙ Ahora mismo, ⊙él/ella/usted _____ (la cabeza)","yergue | irgue","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity in_the_wild irregular_form irregular_verb modismo presente él_ella_usted "
"⊙ Ahora mismo, ⊙nosotros _____ (la cabeza)","erguimos","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_verb nosotros presente regular_form "
"⊙ Ahora mismo, ⊙vosotros _____ (la cabeza)","erguís","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_verb presente regular_form vosotros "
"⊙ Ahora mismo, ⊙ellos/ellas/ustedes _____ (la cabeza)","yerguen | irguen","Elementary","fill_in_blank","erguir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir erguir high_irregularity irregular_form irregular_verb presente "
"⇠ En esa época, a menudo, ⇠yo _____ (la cabeza)","erguía","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperfecto irregular_verb regular_form yo "
"⇠ En esa época, a menudo, ⇠tú/vos _____ (la cabeza)","erguías","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperfecto irregular_verb regular_form tú_vos "
"⇠ En esa época, a menudo, ⇠él/ella/usted _____ (la cabeza)","erguía","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperfecto irregular_verb regular_form él_ella_usted "
"⇠ En esa época, a menudo, ⇠nosotros _____ (la cabeza)","erguíamos","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperfecto irregular_verb nosotros regular_form "
"⇠ En esa época, a menudo, ⇠vosotros _____ (la cabeza)","erguíais","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperfecto irregular_verb regular_form vosotros "
"⇠ En esa época, a menudo, ⇠ellos/ellas/ustedes _____ (la cabeza)","erguían","Intermediate","fill_in_blank","erguir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir erguir high_irregularity imperfecto irregular_verb regular_form "
"↧ En aquel momento ↧yo _____ (la cabeza)","erguí","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity indefinido irregular_verb regular_form yo "
"↧ En aquel momento ↧tú/vos _____ (la cabeza)","erguiste","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity indefinido irregular_verb regular_form tú_vos "
"↧ En aquel momento ↧él/ella/usted _____ (la cabeza)","irguió","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity indefinido irregular_form irregular_verb él_ella_usted "
"↧ En aquel momento ↧nosotros _____ (la cabeza)","erguimos","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity indefinido irregular_verb nosotros regular_form "
"↧ En aquel momento ↧vosotros _____ (la cabeza)","erguisteis","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity indefinido irregular_verb regular_form vosotros "
"↧ En aquel momento ↧ellos/ellas/ustedes _____ (la cabeza)","irguieron","Intermediate","fill_in_blank","erguir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir erguir high_irregularity indefinido irregular_form irregular_verb "
"→ En el futuro, →yo _____ (la cabeza)","erguiré","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir futuro high_irregularity irregular_verb regular_form yo "
"→ En el futuro, →tú/vos _____ (la cabeza)","erguirás","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir futuro high_irregularity irregular_verb regular_form tú_vos "
"→ En el futuro, →él/ella/usted _____ (la cabeza)","erguirá","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir futuro high_irregularity irregular_verb regular_form él_ella_usted "
"→ En el futuro, →nosotros _____ (la cabeza)","erguiremos","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir futuro high_irregularity irregular_verb nosotros regular_form "
"→ En el futuro, →vosotros _____ (la cabeza)","erguiréis","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir futuro high_irregularity irregular_verb regular_form vosotros "
"→ En el futuro, →ellos/ellas/ustedes _____ (la cabeza)","erguirán","Intermediate","fill_in_blank","erguir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir erguir futuro high_irregularity irregular_verb regular_form "
"… Si ocurriese esto, …yo _____ (la cabeza)","erguiría","Intermediate","fill_in_blank","erguir","None","None","No","No"," condicional ends_in_ir erguir high_irregularity irregular_verb regular_form yo "
"… Si sucediera esto, …tú/vos _____ (la cabeza)","erguirías","Intermediate","fill_in_blank","erguir","None","None","No","No"," condicional ends_in_ir erguir high_irregularity irregular_verb regular_form tú_vos "
"… Si acaeciera algo, …él/ella/usted _____ (la cabeza)","erguiría","Intermediate","fill_in_blank","erguir","None","None","No","No"," condicional ends_in_ir erguir high_irregularity irregular_verb regular_form él_ella_usted "
"… Si pasara algo, …nosotros _____ (la cabeza)","erguiríamos","Intermediate","fill_in_blank","erguir","None","None","No","No"," condicional ends_in_ir erguir high_irregularity irregular_verb nosotros regular_form "
"… Si aconteciese esto, …vosotros _____ (la cabeza)","erguiríais","Intermediate","fill_in_blank","erguir","None","None","No","No"," condicional ends_in_ir erguir high_irregularity irregular_verb regular_form vosotros "
"… Si se produjera esto, …ellos/ellas/ustedes _____ (la cabeza)","erguirían","Intermediate","fill_in_blank","erguir","None","None","No","No"," condicional ellos_ellas_ustedes ends_in_ir erguir high_irregularity irregular_verb regular_form "
"〰 Resulta divertido que 〰yo _____ (la cabeza)","yerga | irga","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_presente yo "
"〰 Resulta divertido que 〰tú/vos _____ (la cabeza)","yergas | irgas","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_presente tú_vos "
"〰 Resulta divertido que 〰él/ella/usted _____ (la cabeza)","yerga | irga","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_presente él_ella_usted "
"〰 Resulta divertido que 〰nosotros _____ (la cabeza)","irgamos | yergamos","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb nosotros subjuntivo_presente "
"〰 Resulta divertido que 〰vosotros _____ (la cabeza)","irgáis | yergáis","Elementary","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_presente vosotros "
"〰 Resulta divertido que 〰ellos/ellas/ustedes _____ (la cabeza)","yergan | irgan","Elementary","fill_in_blank","erguir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_presente "
"↫ Fue sorprendente que ↫yo _____ (la cabeza)","irguiera | irguiese","Advanced","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_pasado yo "
"↫ Fue sorprendente que ↫tú/vos _____ (la cabeza)","irguieras | irguieses","Advanced","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_pasado tú_vos "
"↫ Fue sorprendente que ↫él/ella/usted _____ (la cabeza)","irguiera | irguiese","Advanced","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_pasado él_ella_usted "
"↫ Fue sorprendente que ↫nosotros _____ (la cabeza)","irguiéramos | irguiésemos","Advanced","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb nosotros subjuntivo_pasado "
"↫ Fue sorprendente que ↫vosotros _____ (la cabeza)","irguierais | irguieseis","Advanced","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_pasado vosotros "
"↫ Fue sorprendente que ↫ellos/ellas/ustedes _____ (la cabeza)","irguieran | irguiesen","Advanced","fill_in_blank","erguir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_pasado "
"Hombre, por favor,¡ _____ (la cabeza), ya !(tú)","yergue | irgue","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperativo irregular_form irregular_verb tú tú_vos "
"Hombre, por favor,¡ _____ (la cabeza), ya !(vos)","erguí","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperativo irregular_verb regular_form tú_vos vos "
"Mujer, por favor,¡ no _____ (la cabeza) !(tú/vos)","yergas | irgas","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperativo irregular_form irregular_verb negative_imperativo tú_vos "
"Señora, por favor,¡ (que) _____ (la cabeza), ya !(él/ella/usted)","yerga | irga","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperativo irregular_form irregular_verb él_ella_usted "
"Vámonos equipo, por favor,¡ (que) _____ (la cabeza), ya !(nosotros)","irgamos | yergamos","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperativo irregular_form irregular_verb nosotros "
"Tú y tú, por favor,¡ _____ (la cabeza), ya !(vosotros)","erguid","Intermediate","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity imperativo irregular_verb regular_form vosotros "
"Señores, por favor,¡ (que) _____ (la cabeza), ya ! (ellos/ellas/ustedes)","yergan | irgan","Intermediate","fill_in_blank","erguir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir erguir high_irregularity imperativo irregular_form irregular_verb "
"↬ Si en un dudoso futuro ↬yo lo _____, ¡suerte!","irguiere","Advanced","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_futuro yo "
"↬ Si en un dudoso futuro ↬tú/vos lo _____, ¡suerte!","irguieres","Advanced","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_futuro tú_vos "
"↬ Si en un dudoso futuro ↬él/ella/usted lo _____, ¡suerte!","irguiere","Advanced","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb subjuntivo_futuro él_ella_usted "
"↬ Si en un dudoso futuro ↬nosotros lo _____, ¡suerte!","irguiéremos","Advanced","fill_in_blank","erguir","None","None","No","No"," ends_in_ir erguir high_irregularity irregular_form irregular_verb nosotros subjuntivo_futuro "
