id,word,old_level,new_level,definition_preview
c15f1774-ec7e-4b44-977d-5e1071eca630,"teledu",3,2,"a badger-like mammal found in southeast asia, also"
e0cc179a-4b62-4212-a344-6681e624f342,"tell",3,1,"to communicate information to someone; to give an "
058dd2fc-16d6-43bc-a2d0-0264a9635117,"telmatology",3,4,"the scientific study of wetlands, marshes, and pea"
384a2f8d-b3f8-4eda-9054-c34ee68cd390,"temalacatl",2,3,"a circular stone platform used in aztec ritual bal"
33fa7e44-a6ec-4d3d-879f-abea34218b1c,"temblor",3,2,"an earthquake or earth tremor; a shaking of the gr"
a5abc09e-ac75-4e64-be3d-c250af1f4900,"tempeh",3,2,"a traditional indonesian food made from fermented "
e03a8352-c714-4f05-82f3-e964523cceb5,"temperature",2,3,"the degree of hotness or coldness of something; a "
72f8ebed-cc55-4ae7-a1a2-2386a5b33133,"tempura",3,2,"a japanese dish of seafood or vegetables coated in"
68821d7d-79ef-4c0e-b93c-1d16e7ff5b4a,"ten",null,1,"the number that comes after nine and before eleven"
5e2792a5-c72c-46da-9bef-e6f8bd3f407d,"tenaciouslyindemnity",3,5,"[combined word error] this appears to be two words"
bfa74cd7-3b40-442b-8ae7-b9c2ad657630,"tendency",2,3,"an inclination toward a particular characteristic "
3ad6de0b-78db-4c12-93c5-c8d3adb74d86,"tenets",3,2,"principles or beliefs held by a person or group; f"
4729778d-9ad6-4a60-b1e6-3bca7f84a242,"tennis",3,2,"a racket sport played on a court by two or four pl"
c13cfbb4-2c5d-497b-80ce-2caeee47265a,"tenon",3,2,"a projection in woodworking designed to fit into a"
4c1fe2dd-687c-4146-a8f6-bdf4958e3060,"tensile",3,2,"relating to tension; capable of being stretched; h"
3c13e9a6-f7e1-40ec-8a1c-135619dbdebe,"tensions",2,3,"states of mental or emotional strain; forces that "
55632046-9172-4932-ab69-53d02655fd8a,"tent",3,1,"a portable shelter made of fabric stretched over a"
dbce722d-f4cf-4874-b8f0-f5d51b09a9c7,"tephra",3,2,"volcanic ash and rock fragments ejected during an "
67319696-dc90-4059-ac41-47387dc84441,"terai",3,2,"a lowland region along the southern edge of the hi"
80f473a0-5ab3-4054-84a1-f13c41718d70,"teriyaki",2,3,"a japanese cooking technique using a sweet soy-bas"
f23cc880-27c6-4dd4-8d0b-1f7ec8c47359,"term",3,1,"a word or phrase with a specific meaning; a fixed "
5976c821-90f3-43dc-8c81-7ab45218bebc,"terra-cotta",null,3,"a type of fired clay that is unglazed and has a po"
252b0a5e-acb4-4b24-94ad-1f2a6fa583eb,"terre",3,2,"french word meaning "earth" or "land"; used in win"
f157bd84-c162-4734-8355-014255aebb4d,"terrier",3,2,"a small, energetic dog originally bred for hunting"
c876c33d-f733-417e-8b3a-ef90a3e57d05,"terror",3,2,"extreme fear; a person or thing that causes dread;"
5494aa2a-ad1a-4971-ae50-3b59951cf56b,"test",3,1,"an examination to assess knowledge or ability; to "
54eb7043-1007-47a3-8865-e274a9a4431d,"testament",2,3,"a will; evidence or proof of something; either of "
f94bdcb9-cf4e-430a-955b-69880c90a48d,"testimonybeaucoup",3,5,"[combined word error] this appears to be two words"
794a06f7-4106-445d-b7df-4f13a0917993,"tetanus",3,2,"a serious bacterial infection causing muscle spasm"
9611aec9-5adc-4809-b38e-49dac20788b5,"tetrazzini",2,3,"a baked dish of pasta with poultry or seafood in a"
dd971175-e7b9-4eb8-8c4a-1f4ad6fdf13f,"text",3,1,"written or printed words; the main body of a book;"
5d189725-8e65-4a13-b0e2-c288d7d0eb5f,"textbook",2,3,"a book used for studying a particular subject; ser"
e91140c8-e336-487c-a64f-34687f696ab4,"texture",3,2,"the feel or appearance of a surface; the quality o"
e58d5404-c630-41e0-95e3-bd19e9c750d3,"thanks",3,2,"an expression of gratitude; words used to show app"
c7603b6a-fcb2-4de5-bf58-caedf59968c9,"theater",3,2,"a building where plays and performances are presen"
45b385a2-e1eb-4608-9893-7fd67e670c37,"theatre",3,2,"british spelling of theater; a building for dramat"
2dc61af9-ef5c-4dea-977f-41c3e96b22d7,"theca",3,2,"a case or sheath enclosing an organ or structure; "
d1a6f266-a2ba-416f-9402-3485390c57db,"theme",3,2,"the main subject or topic of discussion; a central"
c512dbc4-a2ff-4151-9efb-5d1fecbbbd2e,"themed",3,2,"having or relating to a particular theme; designed"
9d981865-7d69-4124-b18a-e52251bdcd77,"themes",3,2,"plural of theme; main subjects or central ideas in"
2521265b-8cb7-4670-be92-7ef13f29d5d1,"theorem",3,4,"a mathematical statement that has been proven true"
c90b6c60-3f23-4f55-9812-68cfb72588f1,"therefore",2,3,"for that reason; as a result; consequently."
57b3c05b-75a6-4bfd-b19e-71975e0b84e0,"theriatricsnoun",2,3,"[combined word error] this appears to be two words"
3859eb93-289a-446f-950d-41a299c46388,"thermos",3,2,"a vacuum-insulated container designed to keep liqu"
848e6057-5d0b-48b8-bbc7-0a24975bbaa5,"thesmothete",2,3,"in ancient athens, one of six junior archons who s"
2f441bce-4b29-4240-a776-559dfc14f036,"thespiansubmersible",3,5,"[combined word error] this appears to be two words"
3025d050-e6f9-41e8-b4cc-c152bdfaea42,"thickened",2,3,"past tense of thicken; became thicker or denser; m"
c331f80e-042f-41ba-bd17-ee22af4ecb85,"thicket",3,2,"a dense growth of bushes, trees, or shrubs; a tang"
be213656-6181-4714-9a5b-58abb457dfca,"thimerosal",2,3,"a mercury-containing preservative formerly used in"
7eace09f-0908-4038-95eb-e609f5e439d0,"thing",3,2,"an object, entity, or concept; a matter or situati"
28001c96-6955-46d2-b485-001238255f90,"third",3,2,"the ordinal number between second and fourth; one "
72374d3f-488a-4285-9307-d9796db85f0d,"thistle",3,2,"a prickly plant with purple, pink, or white flower"
eea06686-524e-4353-a42a-9ff659fe6b22,"thistledifficulty",3,5,"[combined word error] this appears to be two words"
5344d151-ae70-4ee6-b463-65b2deefb99f,"thorn",3,2,"a sharp, pointed spike on a plant stem; something "
4f628f18-c5db-4aa5-96b3-83f260a351b7,"thoroughfare",2,3,"a main road or public highway; a route for through"
e6463aff-ea7f-43b5-896f-744b087bc51c,"thought",3,2,"an idea or opinion; the process of thinking; past "
625b193f-91a0-4ae3-8552-5b935e9ebba0,"thoughtsverb",2,3,"[combined word error] this appears to be two words"
d9b51bd5-8d7c-4261-ae32-a7f72752b89f,"thousand",2,3,"the number 1,000; a very large number or amount."
f254db7a-7a31-4bb9-aa80-38730be454d5,"thousands",2,3,"plural of thousand; many thousands; very large num"
d74e7cf3-a6cc-42ec-9920-e762171eba14,"thread",3,2,"a thin strand of cotton, silk, or other fiber; a l"
696228db-042b-4ea7-ac82-206469992bdf,"three",3,2,"the number 3; one more than two."
70d38dd5-8850-4c86-9ddd-af133885556c,"threshold",2,3,"the bottom of a doorway; the beginning point; the "
762b3457-b7d4-453d-9bfc-d594900efe6e,"throat",3,2,"the passage from the mouth to the stomach and lung"
68ab9a10-872a-4a94-a5ce-1684d5bad2b4,"throes",3,2,"intense or violent pain; the final stages of somet"
f7514886-e04e-4182-b076-81a0996df231,"thuluth",3,2,"a style of arabic calligraphy characterized by cur"
a7e9d746-1c92-41a5-bc99-4cfcfc2584da,"thursday",2,3,"the fifth day of the week, between wednesday and f"
6adb5556-e436-4f74-9731-33e630ed3b7d,"thus",3,1,"in this way; therefore; as a result; to this degre"
60a52272-570b-42f4-b9a5-bf642f0a57ed,"thyme",3,2,"an aromatic herb of the mint family, used for seas"
26ba37a3-97fd-4638-ad21-195c00b2c9af,"tiara",3,2,"a decorative crown or headband, typically worn by "
39fe023a-eb05-4d4e-9f92-25cc5ef6a780,"tibia",3,2,"the larger of the two bones in the lower leg; the "
0737a145-6593-457f-ba7f-ac55cdeea3ad,"tic",null,1,"a small, involuntary muscle movement, especially i"
42be0136-e933-445e-9310-33590613dd62,"tichodrome",2,3,"a small bird that climbs on rock faces and walls, "
3e66c9a8-c2ee-49ce-8978-ce0a8545a847,"tichodromesapporo",2,5,"[combined word error] this appears to be two words"
65620d1b-6ea3-4710-a33f-697ebf0b6727,"tickled",3,2,"past tense of tickle; lightly touched to cause lau"
1d01f7d3-4277-48d4-be88-07b7cdd6094d,"tide",3,1,"the regular rise and fall of ocean water; a trend "
3996c549-f467-4fb3-a08a-b9ea166b4488,"tied",3,1,"past tense of tie; fastened or bound with rope or "
78a09a47-9c9f-401b-addd-1f0c63acbbc3,"tiff",3,1,"a minor quarrel or disagreement; a petty argument "
8835b546-55f0-4576-927d-ad73798abf08,"tiffany",3,2,"a thin, transparent silk or muslin fabric; relatin"
8b30068b-dc2b-4034-b6cb-bf39e0b01d1d,"tiffanytiffin",2,3,"[combined word error] this appears to be two words"
3075c7fa-ec35-4da9-9e4d-8b08452c9ea6,"tiffin",3,2,"a light meal, especially lunch; a set of stacked c"
c81b5872-db21-4c12-95db-f8b1927c0287,"tiger",3,2,"a large wild cat with orange fur and black stripes"
001c9be4-c9e7-4d5a-8de6-0907069c9004,"tiki",3,1,"a carved wooden or stone figure representing a pol"
301678f2-868e-456e-b0e7-abde93b395b5,"tikkun",3,2,"in jewish mysticism, the process of repairing or c"
444390dd-c778-4065-bc03-50938082c719,"tilapia",3,2,"a freshwater fish native to africa and the middle "
63ae4bf9-4489-405a-8c3f-ca97af1395cc,"timber",3,2,"wood prepared for use in building or carpentry; tr"
65d6abc2-2da8-4b10-ab61-01a8e7af2ff6,"times",3,2,"plural of time; periods or moments; occasions; mul"
fda8a771-451e-4f44-9653-385e95f3a9a3,"timidly",3,2,"in a timid manner; shyly; with lack of confidence "
b17f4a37-26f1-4372-b1b4-ee2965b81044,"tinamou",3,2,"a ground-dwelling bird found in central and south "
3964d947-f7cc-407c-be61-3191277cae97,"tingle",3,2,"a slight prickling or stinging sensation; to feel "
dc25d38e-26d8-472b-8af7-84221c833521,"tintinnabulary",2,3,"relating to or characterized by the ringing of bel"
824f2b8a-0517-44ee-8d1e-378f7289f04e,"tiny",3,1,"very small; minute; insignificant in size."
4a4f9013-5237-4279-8b87-0a89eaa3d9e2,"tirade",3,2,"a long, angry speech criticizing someone or someth"
3e97c26c-f1aa-4cd5-bc0e-258bc9cb7105,"tissue",3,2,"a group of similar cells in an organism; a disposa"
d98dfaea-66cd-4d49-afd8-703acdc1afd5,"titian",3,2,"a reddish-gold or auburn hair color; relating to t"
55b47eb4-f9b3-4d74-b4a4-41537be4709c,"title",3,2,"the name of a book, movie, or other work; a word i"
433741de-a31b-4824-aa67-f21ba51d97f8,"tlingitdetainees",2,5,"[combined word error] this appears to be two words"
672d0e04-6485-4e13-a1b6-85c5cab6e64b,"tmesis",3,2,"a linguistic phenomenon where a word is split by i"
211f9f3f-f8ea-46b1-8134-95e4344fbb06,"toccata",3,4,"a musical composition typically written for keyboa"
63c323b9-4abc-47f5-88f9-f2ddb07b0d06,"today",4,2,"the present day; this current 24-hour period from "
350a4f75-767d-44eb-9da0-75a281e5df8a,"toddler",3,2,"a young child typically between one and three year"
14697936-16bb-4426-bd38-e36a23e038e1,"toey",3,1,"australian and new zealand slang meaning restless,"
ed7bf829-215f-49e0-b877-20b3f2859025,"toga",3,1,"a draped outer garment worn by citizens of ancient"
0d37f911-4540-40cc-ad01-c06e491033d9,"toggenburg",2,3,"a breed of dairy goat originating from the toggenb"
4d84228f-7274-4080-bed4-90b9f7b427d5,"togo",3,1,"a west african nation located between ghana and be"
46a44a0c-8615-4bbe-ace6-64b762be76d4,"toile",3,2,"a type of decorative fabric featuring pastoral sce"
20050ef5-4e75-4062-85c9-648a2ba03a4e,"toilsome",4,3,"requiring hard work, effort, or labor; characteriz"
86e78691-5001-46fb-8459-2e132b76917f,"toilsometempestuous",3,5,"error: this appears to be a combined word error. s"
9452a077-b448-49be-940a-332c3cc42d65,"tok",null,1,"a short, sharp sound, especially one made by a clo"
90704c96-ea76-49b3-83c6-9f4bf0e2ce92,"tokendifficulty",2,3,"error: this appears to be a combined word error. s"
141c7424-b58c-4ef0-a750-7eb9e74168b8,"tokonoma",4,3,"a recessed alcove in traditional japanese architec"
22f5471a-8001-4c25-8420-c9e55e1cd1e7,"tokonomaunguiculate",3,5,"error: this appears to be a combined word error. s"
812f759b-2857-48e7-b10e-596f6def471c,"told",3,1,"past tense and past participle of 'tell,' meaning "
74c46726-0ab6-4627-9fe2-08b26d9de0ba,"tomography",3,4,"a medical imaging technique that produces detailed"
e3161d7d-de76-4eeb-acdb-e6fb6ffa3e4e,"tongue",4,2,"the muscular organ in the mouth responsible for ta"
d65435d4-1018-47d6-8e03-e493d3758956,"tongued",3,2,"having a tongue or tongue-like appendage; equipped"
3e8aee88-994e-4022-903b-3e1a1e78de13,"took",3,1,"past tense of 'take,' meaning grasped, seized, car"
616f1b6c-6c4e-40f6-acf8-0745f5b8d119,"tools",3,2,"implements, instruments, or devices used to carry "
668de7d2-a513-47ec-9b69-19899a427b58,"toorie",3,2,"scottish term for a small, round knitted cap or th"
f8fa7a3a-6f7a-44f3-898a-0dae3a68ec70,"tooth",4,2,"hard, white structures in the jaws used for biting"
866b88ab-c0c1-45ba-8d44-66661bbfd933,"top",null,1,"the highest or uppermost part of something"
ae09a6d5-401b-48a5-97e6-ea5f25af1d72,"topiary",3,2,"the art of training, cutting, and trimming trees o"
71574463-4e16-472b-a1e9-a1ceb9f4b2e4,"topics",4,2,"subjects of conversation, study, or writing; parti"
16050dda-9eb5-4cff-95b4-8802515d2b21,"toponymic",4,3,"relating to toponymy, the study of place names and"
905c53d8-a4da-4091-b498-b1d576c1c618,"toppings",2,3,"ingredients placed on top of food items to enhance"
7350cfbf-d8d8-4bf9-a4e5-0698f12bc544,"toppled",3,2,"past tense of 'topple,' meaning fell over, collaps"
19a86d8c-18d4-4738-88b4-bf40984a2335,"toque",3,2,"a type of hat with various styles depending on cul"
186bd30a-ca47-42a1-ae7e-3e7f088be84d,"torch",4,2,"a portable light source traditionally consisting o"
d2405501-37ba-4386-826b-53d7bc8a4d9b,"torii",3,2,"traditional japanese gates typically found at the "
e42b42f3-652b-4707-849f-297ceffdfdb8,"toril",3,2,"a pen or enclosure where bulls are kept before bei"
83bd1da7-a82d-436d-917c-2a098d033dc9,"torment",3,4,"severe physical or mental suffering; extreme angui"
4f53e56e-f08c-4361-8a39-f6ae5c3dbdf3,"toroidalbialy",3,4,"error: this appears to be a combined word error. s"
6e64d82b-00b7-4241-996a-dc4bb36fa4ad,"torpid",3,4,"mentally or physically inactive; lethargic, sluggi"
b504c192-2692-4d67-b414-7876da59ec25,"torrent",3,2,"a strong and fast-moving stream of water or other "
584920a7-5f86-417d-b43e-36316fdfe0df,"torsion",3,4,"the action of twisting or the state of being twist"
c3b8130c-4c18-44e1-ae27-a3442d551b12,"torsionjusticiable",3,5,"error: this appears to be a combined word error. s"
2a0b7c95-db94-440f-b53e-99b0a166ea23,"torturous",3,4,"involving or causing torture, extreme pain, or sev"
dc42cabf-f83d-4e76-9967-05e1049bfff7,"tosh",3,1,"british slang for nonsense, rubbish, or foolish ta"
662813b3-dcdc-42cf-8a1b-e7413975b89c,"toss",3,1,"to throw something lightly or casually, typically "
52645dd2-91e7-4f81-9e3f-fa4ceaca709e,"tosteson",3,4,"a surname, most notably associated with dr. daniel"
6e96ed27-6afa-4b90-bbc6-6c7d04a9a190,"tostones",2,3,"a popular latin american and caribbean dish consis"
acd9d6de-dfc4-412e-b24b-367d84806d52,"total",3,2,"the complete amount, sum, or quantity; the whole n"
f5364e68-561d-4fbc-8a53-6ee7894b1a94,"tote",2,1,"to carry something, especially something heavy or "
0b1409ef-7be8-43bd-95e6-4495aecee257,"totem",3,2,"a natural object or animal believed by a particula"
8b3940df-8b48-4598-801a-26bfd3027e46,"toties",4,2,"a latin legal term meaning 'so many times' or 'as "
37264801-4fa4-4873-864a-ed648f58b663,"tout",3,1,"to promote or praise something enthusiastically an"
a2082d7e-f836-4c6a-b3bc-366a90c31648,"touted",3,2,"past tense of 'tout,' meaning promoted, praised, o"
58b1615a-13f3-4366-95e1-8b640e4ad5ff,"toward",3,2,"in the direction of; moving or facing in the direc"
f589d150-2923-4015-98bf-61aa7eefd457,"towel",3,2,"a piece of absorbent cloth or paper used for dryin"
80cbba52-a9d2-4eea-9970-936adaa9aaed,"tower",3,2,"a tall, narrow structure that rises high above its"
46fe21da-97fb-4e0c-a810-6c3f362da4bc,"towhee",3,2,"a north american songbird belonging to the sparrow"
160acc60-cfd7-4494-bd05-cea90265294f,"town",4,1,"a populated area larger than a village but smaller"
7c88149b-5c36-4810-8ddc-cf4f2a919717,"toys",3,1,"objects designed for play, entertainment, or amuse"
b5f724a9-d15f-4239-b1d3-38cfa0a922eb,"tracheotomy",3,4,"a surgical procedure that creates an opening throu"
46090def-7c98-4489-8e70-0ce5d10b448a,"track",3,2,"a rough path or trail; a course or route followed "
421655be-9eec-4a84-ba17-8aa7e2349c61,"tractability",3,4,"the quality of being easily managed, controlled, o"
ae49b6e0-3858-4305-9e0a-d18b67decefc,"traditional",4,3,"following or conforming to long-established custom"
0b7a739c-11c1-4d7c-9868-b5701ca3e5ba,"train",4,2,"a connected series of railway cars pulled by a loc"
04e0eda6-9395-4b83-8a21-cc1f55bc057c,"trait",4,2,"a distinguishing characteristic, quality, or featu"
5dbd04d4-75d5-490c-b195-873dd4e9775a,"traiteur",2,3,"a french term for a caterer or delicatessen owner "
c78d2223-0c11-4f41-9682-d9f71154e925,"traitorous",4,3,"characterized by betrayal of trust, loyalty, or al"
450821bc-c1a5-4544-9e94-94ab6a992488,"trampolines",4,3,"recreational and athletic devices consisting of st"
ca4b742c-78fb-46f4-a246-bb04f58f4c3c,"transcription",4,3,"the action or process of making a written copy of "
e29102eb-25cb-4570-90e4-507adaab44d1,"transducer",3,4,"a device that converts energy from one form to ano"
9dca86cd-deb1-4837-a31d-cfc89c9a2d9c,"transference",4,3,"the action of moving something or someone from one"
63ee34ee-9f65-4eef-8ab0-7a9def6c296f,"transfixed",2,3,"past tense of 'transfix,' meaning rendered motionl"
cc9a4b69-5c9f-4cce-975e-9da6db506228,"transform",3,4,"to change completely in form, appearance, nature, "
19ec9626-5a24-43c4-944e-ef23833ca00f,"transformation",3,4,"the act or process of changing completely in form,"
d2612716-096f-4297-8ed5-fada72d68c48,"transgressions",4,3,"plural of transgression; violations of laws, rules"
cbb7ff6e-a0a8-44e4-ac80-12fdb4e5496b,"transit",3,2,"the action of passing through or across a place; p"
685b7e9d-bc47-4b1f-969b-d371eeafa5c0,"translates",3,4,"third person singular present tense of 'translate,"
0052bdf1-e488-43df-9cfa-1347911e7376,"translucent",2,3,"allowing light to pass through but not transparent"
8e2bdbdd-4f94-40e6-9fba-c84eef588bb6,"transmissibility",3,5,"the quality or degree to which something can be tr"
58cfc6ec-6dc8-4a6d-ba8b-374caa4c97fa,"transpiration",2,3,"the process by which water is absorbed by plant ro"
73c2282a-bdf0-4e59-b2da-5b220fae7346,"transposable",3,4,"capable of being moved, rearranged, or transferred"
3e2eff67-5e1c-400f-9e0b-f61e1fffdba6,"trap",3,1,"a device or situation designed to catch or confine"
d9786849-1984-4333-b147-4352477d018d,"travel",4,2,"to go from one place to another, typically over a "
a6ea9f6c-7897-4b2f-ae63-7272b1ab9d03,"travels",3,2,"third person singular present tense of 'travel,' o"
6e3b944d-c0b3-42bf-a057-cbee51c5fa1f,"treadle",3,2,"a lever or pedal operated by foot pressure to driv"
8f87e80a-5213-48af-be22-05eb5ab531cf,"treasury",2,3,"a place or building where treasure or valuable ite"
2d3cc534-a9c6-4931-8568-7bfca1df960c,"treatments",3,4,"plural of treatment; medical care provided to pati"
f1f81038-e6b4-4abd-bfbe-060f56a1a42a,"treble",3,2,"triple in amount or degree; having three parts or "
52f20c37-1c44-4328-a703-626925013e79,"trebuchet",4,3,"a medieval siege engine that uses a counterweight "
ee331a0d-a02b-49c5-a0bf-8b2df2c0bf72,"trees",3,2,"plural of tree; large woody plants with trunks, br"
3f2d8cbc-d596-4e37-93cf-7906e93db9ad,"trefoil",3,2,"a decorative design or architectural element featu"
0b39997b-15ff-4eb8-a205-a8683e6c6fc3,"trek",3,1,"a long journey, typically on foot; an arduous trip"
118cb2b9-fffd-4d2d-ab67-81fd1bf0ce01,"trellis",4,2,"a framework of wooden or metal strips used as a su"
893730a8-0561-48f1-8692-9e3bf7b819c6,"trembling",3,4,"present participle of 'tremble,' meaning shaking i"
6ef7bc48-cf05-445b-be18-7adb960e4ec4,"tremulous",3,4,"shaking or quivering, typically from nervousness, "
f62a3bb8-f087-427f-8ef5-78331588c89a,"tremuloustrepanation",2,5,"error: this appears to be a combined word error. s"
8d6417dd-8974-4814-97bf-b6ad81d9525e,"trendy",3,2,"very fashionable or up-to-date; following or setti"
3bca52f7-2f79-497a-856a-0d4b92d08c35,"trepidation",3,4,"a feeling of fear or anxiety about something that "
27cbd6bb-9437-4c30-bba3-be22a3124d09,"trey",3,1,"the number three, especially on dice or playing ca"
1d823c48-487d-422b-80d8-8e2032705c57,"triagetrinkets",3,4,"error: this appears to be a combined word error. s"
f6a4bc39-5d3b-4f7c-94db-bb7d7ab0c886,"tribunal",4,3,"a court of justice; a judicial body or committee e"
3313c94c-6bdc-4ce7-a7e5-0c969627b5fd,"trice",3,2,"a very short period of time; an instant or moment."
e03e4e4c-473c-49ab-a4c2-472293115302,"tricenary",4,3,"relating to or lasting for thirty years; a period "
8c0adea2-41ce-4bb7-9219-34757202c4a9,"triceratopssandal",3,5,"error: this appears to be a combined word error. s"
552ebb96-fb19-49a5-8b11-9e7bde0789a1,"trichinosis",4,5,"a parasitic disease caused by eating undercooked m"
43c3272e-0f64-4f18-8c15-09c55dcc29fb,"trichotillomania",3,5,"a mental health disorder characterized by recurren"
0b185adc-16ce-4000-8f9f-faa6edecbe99,"tricky",3,2,"requiring skill, caution, or careful handling due "
d7bd282e-4ddf-4391-a5cd-a04b4dcc449e,"triduum",3,2,"a three-day period of prayer and observance, parti"
106cfa0b-3e7e-4690-b3fe-da39381f282c,"trifle",3,2,"something of little importance or value; a small a"
7015e1ee-2ed4-47fd-9b37-e1088b221da3,"trigeminal",3,4,"relating to the fifth cranial nerve, which has thr"
125319bc-89af-4109-92b2-90fa2a7120b7,"trigeminalbruja",3,4,"error: this appears to be a combined word error. s"
efc8c058-9dfd-4131-9f6d-f6e2008a7b35,"trigonometry",4,3,"the branch of mathematics dealing with relationshi"
8b9793a8-ba87-4271-aea2-66002573e45d,"trilby",3,2,"a soft felt hat with a narrow brim and a lengthwis"
fdad2d84-07f7-4522-ae86-a951d6f8525a,"trillado",4,3,"a spanish word meaning 'worn out,' 'trite,' or 'ha"
9b367b1e-d3c9-4596-99ee-cf1046a6babd,"trinkets",2,3,"small decorative objects, jewelry, or ornaments of"
2421df33-82a2-4fb0-b34a-dc04e15f9e13,"triste",3,2,"a french and spanish word meaning 'sad,' 'melancho"
fbb42617-f9e2-4be3-aac5-11706912a4a9,"tristetrituration",2,5,"error: this appears to be a combined word error. s"
3f2019cb-8c5e-49a5-8868-35ce60c46332,"triton",3,2,"in greek mythology, a sea god with a human upper b"
c0ba4b85-1d78-4667-8255-92d34a038e8d,"trivia",4,2,"details, considerations, or pieces of information "
901bc3ba-2cc4-4c23-b279-e8fb75a55a12,"trochee",3,2,"a metrical foot in poetry consisting of a stressed"
6cbaac17-0f54-4b1c-935f-6273afcf927a,"trocheetrompe",2,3,"error: this appears to be a combined word error. s"
c6a18cc1-6195-463c-8d9b-affb751e15d7,"trodden",3,2,"past participle of 'tread,' meaning walked on, tra"
418c1bab-3896-48da-bb83-392c2c2a23bd,"troll",3,2,"in scandinavian folklore, a supernatural being dwe"
723c56ea-e674-4852-995c-807976cffbba,"trompe",3,2,"short for 'trompe-l'oeil,' a french term meaning '"
db8d950a-4e48-4ce3-b6cc-42a9861ac47c,"troop",3,2,"a group of soldiers, scouts, or other organized pe"
99677399-b46f-4362-a0b3-41ba83de09ac,"trope",4,2,"a figurative or metaphorical use of language; a co"
029b28a7-5e20-415e-bc8c-ef3bcaf3ff80,"trophic",3,4,"relating to nutrition or feeding; describing the f"
1e8c9247-671c-403a-a95c-b19d6ef173eb,"trough",3,2,"a long, narrow container for holding water or food"
482267dd-6fb3-4000-9093-d020888c6b38,"trounce",4,2,"to defeat decisively or thoroughly; to beat soundl"
71552044-3355-4693-99c1-0f371e60ce98,"trous",3,2,"a french word meaning 'holes'; plural of 'trou' (h"
0c30793a-349d-4bfa-8188-232f55a6f753,"trous-de-loup",null,3,"a pit or hole dug in the ground, typically with sh"
210bfd69-e4f1-4e80-9003-cf3353aa41de,"trout",3,2,"a freshwater fish of the salmon family, prized for"
ac69b981-ba6b-48f9-8169-95188d559f8a,"trouvaille",3,5,"a lucky find or valuable discovery; an unexpected "
a2b866d8-b36c-4f8a-94f3-1e0e7e944fdf,"trovato",3,2,"an italian word meaning 'found' or 'discovered'; p"
eb737c53-b4e8-418a-8885-32bb76eca20f,"trovatobeowulf",2,3,"error: this appears to be a combined word error. s"
0dfdddf0-9fd0-4075-8f25-c58c581bd7de,"trove",4,2,"a store of valuable or delightful things; a treasu"
f39745a9-904b-4bae-a56f-4b7cc11efc5e,"trowel",3,2,"a handheld tool with a flat, pointed blade used fo"
03ce54f4-59f3-43a2-9a7b-50a072e1149b,"trowsers",2,5,"an archaic or variant spelling of 'trousers,' refe"
ce09da65-bb8e-457e-872a-ea794ce1efce,"truckee",3,2,"a city in california near lake tahoe; historically"
96511cc5-c07e-4f5e-bdaf-dc06816d4d40,"truffle",3,2,"a highly prized edible fungus that grows undergrou"
8d0da69c-c5a9-4fc3-978c-b8eaf3cc4175,"truly",3,2,"in a truthful way; sincerely, genuinely, or authen"
eaa0ecbc-a2cb-4820-b8a7-fe2724db5d75,"trumpet",3,2,"a brass musical instrument with three valves, play"
9882bed0-6e9e-4b24-93a5-dc846d281f88,"truncate",3,4,"to cut short or cut off; to shorten by removing a "
b4b289ab-56c2-4e1e-849a-6ed218c8bd8c,"truncatetubers",2,3,"error: this appears to be a combined word error. s"
b04401bd-bc38-465d-a42e-8543bda78165,"truncheon",4,3,"a short, thick stick carried as a weapon by police"
44d0b334-3494-420a-922a-e53eba2191d0,"trunk",3,2,"the main stem of a tree; the main body of a human "
1921d1f5-58c3-4c38-9190-fd6fce34d029,"try",null,1,"to make an attempt or effort to do something"
cdcaf1d3-19cc-4e2d-abed-1be5d948b37e,"tryptophanneophyte",3,5,"error: this appears to be a combined word error. s"
e86f3839-ce9e-475c-ae83-927e9830d9d7,"tsk-tsked",null,3,"to make a short, sharp sound with the tongue to ex"
ffc13750-eb64-4c25-ab22-7b2e4ad2d7a9,"tsked",3,2,"past tense of 'tsk,' meaning made a clicking sound"
ec1f1728-a7d0-4e8d-839a-46f80d1aa562,"tsunami",3,2,"a series of ocean waves typically caused by underw"
30edeb75-7c34-4d8c-b2db-0fea7c815e67,"tubes",3,4,"hollow cylindrical structures or containers; elong"
26b7d9c5-e073-4bc5-9220-05f633d9a18e,"tuffet",3,2,"a small mound or hillock; a low seat or footstool,"
0a24bfdb-2fd6-4be7-b824-f64f5ff00144,"tug",null,1,"to pull or drag with force"
63cd3f1e-9a2d-4aa2-8352-4a760a8282b2,"tulip",3,2,"a spring-flowering bulbous plant with cup-shaped, "
8258ebda-6627-4a22-9e16-65738f6c0cef,"tulsi",3,2,"a sacred basil plant (ocimum tenuiflorum) revered "
c3817b21-b031-4020-9dce-933b9a95bec0,"tumultuouscommodore",3,5,"error: this appears to be a combined word error. s"
3b7dd77b-0d2e-4833-9955-a156418510b4,"tumulus",4,2,"an artificial mound of earth and stones raised ove"
0658fe5c-bbb6-4d4f-ba41-1c653455da7d,"tune",3,1,"a melody or musical air; to adjust the pitch of mu"
3eae4136-5c78-4f99-a426-529c28906b58,"tungsten",3,5,"a hard, rare metallic element with the highest mel"
